PlayerId,NameFirst,NameLast,CurrentHandle,CountryCode,TotalUSDPrize
104665,-,-,Chico,ba,532651.14
67979,Kirill,Lukyanov,Lu,ru,528456.18
90462,Tao,Li,Aze,cn,528374.39
14874,Lamar,Abedi,Accuracy,us,528328.00
33471,Victor,Woodley,Punk,us,527996.61
55316,Chuan,Yu,Summer,cn,527411.90
62105,Cody,Conrod,Clix,us,526675.29
60414,Zhishun,Cao,JiuCheng,cn,524628.69
81271,Lennard,Sill,rezon ay,de,524185.90
35884,Troy,Jaroslawski,Canadian,ca,523861.90
1179,Ian,Wyatt,Enable,us,522597.12
27839,Zane,Hearon,Deadzone,us,520400.00
45708,Bryan,Tebessi,Elemzje,fr,519392.44
4584,Marcin,Jankowski,Jankos,pl,519257.63
24979,Ye Chan,Lee,Scout,kr,517926.83
48945,Evgeniy,Lebedev,FL1T,ru,516944.39
63746,Brendan,Falconer,Falconer,us,516750.00
3386,Kai,Ming,ClearLove,cn,516407.61
83029,Daniel,Piecenski,Daniel,us,516186.71
52321,Anthony,Colandro,ZexRow,us,516084.73
89893,Runzhi,Chen,ShiJiu,cn,515841.57
9657,Yueqiang,Dai,18,cn,515649.74
77962,Hongsen,Zhong,33Svan,cn,513845.72
88735,Finlay,Ferguson,rise.,gb,513166.54
69517,Ronghua,Zeng,coolboy,cn,513159.42
25245,Xingwei,Zhou,DBQ,cn,513015.12
3952,Johannes,Wodarz,tabseN,de,512247.98
49531,Jason,Corral,Firstkiller,us,511492.05
41291,Olivier,Vandroux,Renshiro,fr,510989.39
61277,Josh,Roach,Commandment,us,510923.99
2230,Min Chul,Kim,Soulkey,kr,510558.67
28337,Raphael,Peltzer,BunnyHoppor,de,508531.23
67976,Dmytrii,Dubenyuk,Perfect1ks,ua,507794.18
91660,Woo Je,Choi,Zeus,kr,505261.89
47086,Justin,Morales,jstn.,us,505045.30
35378,Timur,Tulepov,Buster,kz,504561.82
41414,Qingsong,Liu,Crisp,cn,504245.66
89910,Xiaolong,Li,BingC,cn,503448.04
1340,Xu Wen,Wang,Infi,cn,503347.00
12859,Jonas,Olofsson,Lekr0,se,503203.29
11132,Wei-Lin,Chen,tom60229,tw,502777.87
78875,Gustavo,Herdina,Herdsz,br,502457.50
19595,Özgür,Eker,woxic,tr,502274.45
96366,João,Vitor,Jv92,br,500502.59
46740,Ivan,Mihai,iM,ro,500407.34
105839,Diego,Zanello,Kheyze,br,500249.17
22211,Samson,Hidalgo,SamH,ph,500185.83
1157,Shane,Hendrixson,rapha,us,499346.68
42893,Eui Seok,Lee,Fearless,kr,499150.22
83598,Hyeon Joon,Moon,Oner,kr,498158.99
76222,John,Håkansson,hAKIS,se,497953.51
36750,Mariano,Arruda,SquishyMuffinz,ca,496965.62
4635,Zhuojun,Zeng,Xiao Hai,cn,496886.56
79926,Andrew,Diaz,Biffle,us,496658.33
3889,Vincent,Schopenhauer,Happy,fr,496543.30
61242,Maciej,Radzio,teeq,pl,496421.43
57610,Evan,Barron,Cented,ca,496009.79
56456,Min Hyeong,Lee,Gumayusi,kr,495721.40
41044,Tianliang,Gao,Tian,cn,495638.17
22335,Nemanja,Isaković,nexa,rs,495521.37
21940,Avery,Silverman,SVG,us,494852.80
9656,Zhe,Ma,MZiN,cn,494444.77
79185,Felipe,De Lucia,FelipoX,br,493264.04
37953,Mareks,Gaļinskis,YEKINDAR,lv,492889.57
45853,Jim Gunnar,Eliassen,Jeemzz,no,492471.67
43808,Anssi,Pekkonen,mxey,fi,491755.74
77961,Chunjian,Wu,Hasaki,cn,490968.83
52428,Nate,Hill,Nate Hill,us,490816.61
21291,Fredrik,Sterner,REZ,se,489303.69
110335,Wesley,Gittens,Wesley,us,488875.00
14599,Seong Jin,Lee,CuVee,kr,488379.08
17226,Júlio,Giacomelli,julio,br,488009.02
72658,Zebin,Chen,bin,cn,487291.18
30347,Guanhong,Chen,Victoria,cn,486768.64
122825,-,-,Pollo,mx,485625.00
78548,Vladislav,Semenov,Kataomi`,ru,485561.20
1288,Dmitry,Kostin,Happy,ru,485334.87
35589,Joe,Taylor,Trippy,us,485250.00
91605,Axel,Touret,Vatira,fr,484985.74
7999,Doh Wook,Kim,Cure,kr,484530.40
12186,Min Ho,Lee,Crown,kr,484213.89
51381,Artem,Adarkin,xmpL,ru,483818.10
12578,Akbar,Butaev,SoNNeikO,uz,482976.85
1132,Lee Sak,Won,PartinG,kr,482268.18
3705,Patrick,Price,Aches,us,482231.76
89301,Jiacheng,Mi,ChengC,cn,481974.98
61233,Alexandre,Christophe,Andilex,fr,478787.44
69075,Justinas,Lekavicius,jL,lt,477918.56
89766,Qi,Zheng,Xxiao,cn,476231.84
11698,Shiyu,Liu,Mlxg,cn,475990.65
11938,Timothy,Ta,autimatic,us,475963.49
1429,Seung Hyun,Lee,Life,kr,475900.67
36605,Tommy,Wilson,Lucid,us,475475.00
3642,Michael,Ross,ninjaboogie,ph,475429.22
41289,Emilio,Leynez,Geometrics,mx,475400.00
71099,Yajun,Yu,皮球,cn,474338.58
93107,Thomas,Ernst,Scrappy,us,474200.00
101789,Matías,Bonanno,Matias,ar,473824.97
19597,Peinan,Li,Oliveira,cn,473207.85
53098,Michael,Szymaniak,MajorManiak,us,473062.49
59915,Geon Bu,Kim,Canyon,kr,472839.49
73513,Gi Yeol,Cho,Seoul,kr,472659.13
95113,Zhichao,Lin,33z,cn,472547.39
2280,Sasha,Hostyn,Scarlett,ca,472111.32
60412,Jun,Yuan,NingZhi,cn,471572.03
104500,Hongqi,Song,Baby,cn,469907.03
3752,Tyler,Latham,Skadoodle,us,469150.02
81096,Benjamin,Rosendahl,Almxnd,us,468970.73
28556,Maikil,Selim,Golden,se,468460.98
60682,Alexandre,Paoli,Extra,fr,468280.02
82206,Mohammed,Alotaibi,trk511,sa,468063.57
1185,Bradley,Laws,APG,us,467925.00
50883,Jin Soo,Park,Jinsoo,kr,467754.94
13608,Feng,Gao,Bean,cn,466997.59
88008,Shengjun,Luo,LilGhost,cn,466350.93
99088,Je hyeon,Woo,Salute,kr,465334.84
19968,Won Ho,Jeong,KyoCha,kr,465268.99
1175,Juan Carlos,Lopez,SpeCial,mx,464829.08
49822,Dennis,Lepore,Cloakzy,us,464666.66
51579,Noah,Wright,Vivid,us,464141.67
89900,Tian,Tang,Ice,cn,463651.48
79686,Artem,Golubiev,Yuragi,ua,462972.29
18570,Jung Hyeog,Lee,sake,kr,462790.78
101081,Tianyu,Zhang,天宇,cn,461088.60
3554,Martin,Larsson,Rekkles,se,460380.52
101080,Jinshan,Liu,领域,cn,460051.37
83277,Sebastian,Kjaer,Trippernn,dk,459331.62
16336,Enzo,Gianoli O'Connor,Timado,pe,458874.85
15718,Jae Won,Lee,Rich,kr,458795.42
1139,Johnathan,Wendel,Fatal1ty,us,458739.23
75839,Levon,Aronian,LevonAronian,am,458030.43
2462,Marco,Pfeiffer,Snappi,dk,457316.54
71283,Brice,Bigeard,ExoTiiK,fr,456906.49
74084,Atif,Ijaz Butt,Atif Butt,pk,455924.70
13644,Nikolay,Nikolov,Nikobaby,bg,455262.28
77130,Chirasak,Moonsarn,Joena,th,454965.47
77550,Daunte,Gray,Sib,us,454450.00
99089,Lin,Yu,SuJiu,cn,453922.59
3918,Juan,Debiedma,Hungrybox,us,453715.00
1003,Sung Hoon,Choi,Polt,kr,451943.24
38120,Jordan,Thomas,HusKerrs,us,451558.81
41742,Gustavo,Rigal,Psycho,br,449921.91
77392,Théo,Mariano,LikEfac,fr,447708.08
3676,Dauren,Kystaubayev,AdreN,kz,446899.30
35813,Rasmus,Nielsen,HooXi,dk,446390.92
78491,Reiji,Maeda,Reiji,jp,446188.09
7723,Nicholas,Di Costanzo,Classic,us,445574.00
103232,Zhiwei,Ye,YZZ,cn,444729.40
6366,Audric,Jug,JaCkz,fr,444464.17
51540,Joon,Kwon,Fielder,kr,444459.34
3327,Glib,Lipatnikov,Funn1k,ua,443534.74
3166,Cen,Jiang,YYF,cn,443462.66
52140,Caden,Pellegrin,Sypical,us,442646.72
60413,Junlong,Kang,JiuLong,cn,442411.10
126553,João,Vasconcelos,jafonsogv,pt,442063.43
72592,Yaroslav,Kuvichko,spyrro,ua,441617.18
31009,Pierre,Silfver,Turbopolsa,se,441410.05
52206,André,Oliveira,nesk,br,441406.32
4509,Won Seok,Heo,PawN,kr,440960.12
40041,Chris,Sexton,Sweetdreams,us,440949.78
83395,Zachariah,Siddall,Pinq,gb,440376.16
95118,Yang,Zhang,YuYang,cn,439802.84
145863,Zhanpeng,Chen,HuShen,cn,439002.95
30622,Cvetelin,Nikolov,CeRq,bg,438764.00
61050,Jason,Doty,Beaulo,us,438285.00
1524,Jae-min,Bae,Knee,kr,438204.33
2450,Aleksi,Jalli,allu,fi,437977.97
37493,Byung Seon,Kim,Fleta,kr,437819.27
28489,Vincent,Cayonte,Brehze,us,437362.77
10470,Martin,Hansen,Wunder,dk,437155.62
2603,Sergey,Bragin,G,ru,437118.31
2456,Lincoln,Lau,fnx,br,433315.18
3287,Adam,Friberg,friberg,se,432819.53
14174,Thomas,Haly,TJHaly,us,431496.92
43862,David,Tillberg,fuzzface,se,431329.25
17238,Nico,Barcelon,Eyyou,ph,430272.94
95103,Guochuan,You,FlowerC,cn,429808.99
89288,Zixuan,Chen,Z9,cn,429790.92
11933,Mihael,Mehle,Mikyx,si,428687.23
75848,Ian,Nepomniachtchi,lachesisQ,ru,428539.03
81685,Igor,Zhdanov,w0nderful,ua,428455.03
10728,Pu,Yang,NeverEnd,cn,426681.98
21239,Gabriel,Fernandes,pino,br,426231.47
12179,Ricardo,Prass,boltz,br,425991.50
11221,Zhen,Wei,GodV,cn,425902.46
89312,Yuya,Nishikawa,Duelo,jp,423959.19
94721,-,-,Tensai,jp,423833.34
35121,Matthew,DeLisi,super,us,423599.69
4996,Renè,Borg,cajunb,dk,423344.80
70813,Jin Hyeok,Seo,Kanavi,kr,422850.76
1863,Paul,Boyer,sOAZ,fr,422314.88
56891,Joshua K,Rogers,Joshua Rogers,au,422139.99
1002,Jong Hyun,Jung,Mvp,kr,419621.15
66745,Murilo,Muzi,Muzi,br,418875.30
130303,Peyton,Tuma,Dez,us,418500.00
35563,Grant,Espe,Moth,us,418250.63
36201,Victor,Locquet,Fairy Peak!,fr,418034.90
43816,Ludvik Greger,Jahnsen,Aitzy,no,417991.72
49559,Duong,Huynh,Kinstaar,ch,417441.68
1007,Sung Won,Moon,MMA,kr,417169.17
36883,Hyo Bin,Choi,ChoiHyoBin,kr,417109.58
66807,Sergey,Pomerantsev,KITSUNE,ru,417080.96
12173,João,Vasconcellos,felps,br,415574.55
44956,Ádám,Torzsás,torzsi,hu,415551.22
51473,Ji Hoon,Jeong,Chovy,kr,415484.67
5472,Tomáš,Šťastný,oskar,cz,415090.87
45806,Luccas,Molina,Paluh,br,414508.26
61769,Noam,Ackenine,Megga,us,413738.32
39426,Farith,Puente,Matthew,pe,411682.26
55716,Tae Min,Choi,MER1T,kr,410873.38
3435,Sung Ho,Cho,Trap,kr,409745.58
103895,-,-,negima,jp,409517.18
55914,Jake,Grannan,Virtue,au,409420.90
57617,River,Handley,Riversan,us,409266.67
12243,Ørjan,Larsen,TheViper,no,409095.89
17622,Francois,Delaunay,Amanek,fr,408619.73
88199,Ander,Tobal,Neat,es,408545.17
76174,Alireza,Firouzja,Firouzja2003,ir,408468.09
8651,Zdravets,Galabov,Hylissang,bg,408311.14
101075,Jiantao,Song,DaoShi,cn,407738.60
40247,Juhani,Toivonen,Kantoraketti,fi,407396.56
43152,Jonathan Bryle,Santos De Guia,Bryle,ca,407027.65
32828,Yuri,Santos,yuurih,br,406625.42
46968,Artur,Ipatov,ShepparD,ru,406232.47
46969,Danil,Gabov,JoyStiCK,ru,406061.04
90600,Tao,Liu,Yuese,cn,405771.78
66746,Alec,Fultz,Fultz,us,405600.00
3605,Du Cong,Dang,NuckleDu,us,405246.72
27588,Gabriël,Rau,Bwipo,be,404878.32
16759,Spencer,Ealing,HugeGorilla,gb,404021.96
41209,Geon Hee,Cho,BeryL,kr,403857.83
47080,Kenta,Sato,glory,jp,403446.00
9565,Alexandre,Pianaro,bodyy,fr,403033.82
47762,Kaike,Cerato,kscerato,br,402938.18
17801,Valdemar,Vangså,Valde,dk,402880.86
128802,Guipeng,Li,KongJue,cn,402199.13
107460,-,-,Title,jp,402162.00
61176,Arslan,Siddique,Arslan Ash,pk,402131.90
1402,Xiang,Huang,TH000,cn,401927.69
61631,Edy,Juan,Newbz,us,401185.51
4143,Josiah,Berry,Slacked,us,401114.40
101079,Jinxiang,Zeng,顾居居,cn,401018.73
16021,Tae Sang,Kim,doinb,kr,400844.18
59916,Su,Heo,ShowMaker,kr,400600.01
8931,Dong Ha,Kim,Khan,kr,400503.04
57599,Mack,Aesoph,MackWood,us,400423.33
131490,Tyler,DeBondt,TwoWayRoco,us,400000.00
1210,Justin,Deese,Pistola,us,399835.00
18268,Trei,Morris,Zer0,gb,399383.73
89607,Alexis,Bernier,zen,fr,398551.53
106881,Taylor-Petrik,Gatschelhofer,Vic0try0na,at,397722.58
5095,Eric,Wright,ProblemWright,us,397700.00
83740,Kamil,Szkaradek,siuhy,pl,397286.55
110314,Emre,Yilmaz,EmreYilmaz,nl,397149.98
89305,Jianhui,Zhang,格子,cn,396805.81
62495,Kirill,Grishin,Kiryache,ru,396243.80
63109,Dorian,Berman,xertioN,il,395943.99
79264,Pyotr,Bolyshev,fame,ru,394238.44
3811,Tobias,Sieber,ShoWTimE,de,393064.08
65444,Gabriel,Vieira,caard,br,392954.18
15806,Adam Erwann Shah,bin Akhtar Hussein,343,my,392825.70
88754,Andrea,Radovanović,Radosin,fr,392657.58
17324,Rodrigo Lelis,Santos,Lelis,br,391360.94
75851,Fabiano,Caruana,FabianoCaruana,us,391349.56
91141,Lucas,Cardenas,Dukez,mx,391053.46
79769,Lucas,Miguel,carrilho,br,391043.13
29627,Kenny,Deo,Xepher,id,390723.24
56885,Frederik,Rasmussen,Frederik Rasmussen,dk,389709.78
69543,Bryan,Wrzek,Merc,us,389616.67
77960,He,Li,Xinhe,cn,389490.59
112692,Felipe Sá,Ferreira,nade,br,389144.93
3430,Ilya,Pevcaev,Illidan,ru,388809.49
42941,Jin Seo,Kim,Shu,kr,388196.41
41740,João,Gomes,Kamikaze,br,388164.31
104322,Bo,Wu,xwudd,cn,388060.88
12582,Tom,Paparratto,ZooMaa,us,387519.60
1581,Byung Goo,Song,Stork,kr,387248.21
29449,Mohammed,Harkous,Mo_aubameyang,de,387072.72
67397,Matthew,Solomon,Achieved,us,387000.00
134341,Kaibo,Yang,DaoZai,cn,386424.85
35525,Andrei,Piovezan,arT,br,386358.16
60415,Qing,Wang,ChenXia,cn,385775.17
67853,Shaohan,Yang,Erika,cn,385683.53
122816,Naltakyan Edgar,Armenovich,9Class,ru,385450.17
8706,Nicolaj,Jensen,Jensen,dk,385416.68
53108,Jaime,Ramos,Cyber,br,384651.91
5433,Martin,Styk,STYKO,sk,384019.67
89287,Youquan,Zhang,QingChen,cn,383904.54
96977,Andre,Türk,unlucky,at,383847.78
11721,Alexander,Kucheria,DkPhobos,ua,383575.32
4884,Tae Won,Park,March,kr,383210.97
6132,Jesper,Svenningsen,Zven,dk,381307.39
77117,Piyapon,Boonchuay,TheCruz,th,381210.28
2935,Hyun Je,Byun,mini,kr,381200.65
79122,Christian,Savina,Pakazs,pe,380705.20
89928,Boyuan,Jiang,Msir,cn,380600.97
45419,Qi,Zeng,Yagao,cn,380467.01
44388,Illias,Ganeev,illias,ru,380074.42
60427,Chuankai,Tao,Chuchen,cn,379640.68
44147,Do Hyeon,Park,Viper,kr,379382.13
3041,Yoon Jong,Jung,Rain,kr,379135.65
3998,Fabien,Fiey,KIOSHIMA,fr,379045.59
28343,Peng,Ou,Op,cn,378326.22
1800,Myung Woon,Kim,ZerO,kr,377898.04
4587,Denis,Kostin,seized,ru,377628.99
4031,Tianyu,Chen,Cty,cn,377526.26
95094,Quanjun,Wan,SuKi,cn,377272.16
75844,Anish,Giri,AnishGiri,nl,376889.15
1227,Artur,Bloch,Nerchio,pl,376554.08
35905,Dylan,Bosco,Bosco,us,376083.33
1801,Jae Yoon,Ma,sAviOr,kr,376082.44
111045,Jinwei,Chen,577,cn,376062.39
70234,Amine,Benayachi,Itachi,ma,375786.58
62600,Paulo,Damo da Rosa,PVDDR,br,375500.00
85333,Levi,de Weerd,Levi de Weerd,nl,375382.94
101014,Yuxin,Ma,YMao,cn,375233.81
14824,Nikolay,Bityukov,Mir,ru,375089.30
1257,Jens,Aasgaard,Snute,no,375038.71
3176,Jong In,Kim,PraY,kr,374943.56
37636,Joon Yeong,Park,Profit,kr,374144.66
40250,Niclas,Mouritzen,Pengu,dk,374107.39
79181,Karl,Zarth,Alem4o,br,373284.30
2494,Dennis,Edman,dennis,se,373282.24
89295,Tao,Luo,Bamboo,cn,373064.10
66808,Vitalii,Shulga,matic,ru,372639.71
108069,Qigui,Xiao,Li,cn,372315.37
84066,Aidan,Bernero,Ajerss,us,371522.51
55525,Zixuan,Zuo,Aixleft,cn,371037.68
1177,Aaron,Elam,Ace,us,371037.50
50325,Min Chul,Kim,Izayaki,kr,370914.62
45830,Wataru,Ishibashi,posesi,jp,370815.00
57281,Hyeon-Seok,Han,ChiYo,kr,370727.57
55703,Jae Gon,Lee,LeeJaeGon,kr,370390.41
3096,Andrii,Bondarenko,alwayswannafly,ua,370041.45
95139,Saleh,Bakhashwin,Rw9,sa,369949.44
61473,Paulo,Neto,Paulo Neto,br,369560.06
101011,Wenjie,Cao,阿杰,cn,369391.53
44436,Victor,Orudzhev,sdy,ua,369055.25
39528,Jose Leonardo,Padilla Hernandez,Panda,pe,366855.46
13882,Junze,Yan,Letme,cn,366745.59
75090,Purin,Rongkhankaew,Stoned,th,366303.10
3459,Maximilian,Broecker,qojqva,de,365940.08
51618,Malachi,Greiner,Reverse2k,us,365581.92
83602,Ethan,Pink,Fifakill,gb,364739.09
49653,Nathanial,Duvall,Rampy,us,364593.33
2575,Ivan,Antonov,ArtStyle,ua,364570.71
65538,Yu Min,Sung,CH0R0NG,kr,364160.23
32564,Billy,Putnam,MentaL,us,364051.67
44131,Benjamin,Bremer,blameF,dk,363836.08
1140,Manuel,Schenkhuizen,Grubby,nl,363571.93
95079,Kaifeng,Zhang,HuaYun,cn,361940.72
25296,Hamzah,El-Baher,Hera,ca,361713.01
82367,Makenzie,Kelley,Mack,us,361500.00
71501,Andrey,Kuropatkin,Dukalis,ru,360316.73
116486,Miron,Novikov,Effect,ru,360250.00
18568,Jin Woo,Im,Reset,kr,360243.52
49926,Ryan,Chaplo,Chap,us,360066.67
1057,Soo Ho,Park,DongRaeGu,kr,359737.09
91176,Gleb,Zyryanov,kiyotaka,ru,358999.36
49925,Jake,Brumleve,Poach,us,358933.33
47289,David,Danielyan,n0rb3r7,ru,357939.40
73049,Dylan,Short,Roth,us,357834.53
51648,Austin,Aebi,AYYJAYY,us,357825.95
14665,Seung Hoon,Heo,Huni,kr,357699.25
3518,Gabriel,Segat,HeRoMaRinE,de,357634.70
101182,Adam,Gray,Bound,us,357400.00
2057,Jae Ho,Lee,Light,kr,356809.06
101103,Supachai,Singkaew,SchwepXz,th,356335.44
9803,Florian,Rische,syrsoN,de,356304.37
40107,Jun Woo,Kang,Void,kr,356076.68
105706,Egor,Luciko,SwizzY,ru,355812.50
78257,Daniil,Gordeev,Tixzy,ru,355363.46
15724,Woon Sung,Kang,Ttsst,kr,354363.98
45855,Jord,van Geldere,Ibiza,nl,353969.63
43566,Amjad,Alshalabi,Angry Bird,ae,353835.71
98386,Yazid,Bakhashwin,Kiileerrz,sa,353731.08
109498,Aleksy,Jabłoński,Japko,pl,353112.50
46659,Bono,Huis,Bono Huis,nl,353101.06
64166,Jakob,Nygaard,Jabbi,dk,353092.08
42890,Young Han,Kim,Sp9rk1e,kr,353088.93
78493,Kouki,Sekigawa,Devine,jp,353085.30
55949,Jack,Cizek,Cizzorz,us,353016.67
9957,John,Salter,BaRRaCCuDDa,us,353006.65
31016,Min Seung,Kang,Haru,kr,352776.52
51536,Tae Hoon,Kim,Edison,kr,352402.69
4634,Shuo-Chieh,Hu,SwordArt,tw,352298.16
39487,Casper,Notto,Hunterace,no,352116.26
13554,Qilun,Xiao,XqLuN,cn,351641.24
33264,Nils,Gruhne,k1to,de,351469.90
3673,Mathias,Lauridsen,MSL,dk,351357.64
67338,Oscar Dalgas,Refsgaard,Refsgaard,dk,351318.16
4574,Alexis,Eusebio,MarineLorD,fr,351211.67
2466,Engin,Küpeli,MAJ3R,tr,350614.44
78251,Alexey,Tolov,mequ,ru,350563.46
101004,Biao,Wang,Mix6GG,cn,350465.89
47628,Karl,Baldovino,Karl,ph,349796.67
105769,Ratchanon,Kunrayason,Moshi,th,349386.73
10605,Jung Soo,Kim,Surrender,kr,349001.57
1338,Weiliang,Lu,Fly100%,cn,348697.80
17887,Pavel,Beltiukov,Pavel,ru,348648.00
43492,Paweł,Dycha,dycha,pl,348562.94
100425,-,-,sitetampo,jp,348500.02
49358,Saieful,Ilham,Fbz,id,348063.38
12170,Henrique,Teles,hen1,br,347933.86
49801,Kang,Wang,shou,cn,346860.96
18332,Justin,Fargo-Palmer,SiLLY,us,346638.85
4629,Hyeong Seok,Jang,Looper,kr,346636.78
97526,Roan,Aléssio,Revo,br,346603.13
47803,Pavle,Bošković,Maden,me,346515.56
11418,Mikołaj,Ogonowski,Elazer,pl,346184.65
50329,Seon Chang,Lee,ANS,kr,345667.80
29427,Yuk Cheung,Wong,Chris Wong,hk,345537.33
1064,Byung Jae,Koh,GuMiho,kr,345511.10
60057,Jack,Robertson,Doki,gb,345190.22
50445,Drini,Gjoka,Drini,us,345000.00
63774,Konstantin,Levkin,Mellman,ge,344693.10
3704,Tyler,Polchow,TeePee,us,344453.71
66535,ZhanYa,Tu,Xbei,cn,344079.30
3678,Adil,Benrlitom,ScreaM,be,342674.11
67975,Aleksandr,Pirogov,alyaGG,ru,342518.10
75447,Nolan,Burdick,Shinboi,ca,342382.75
68630,Joseph,Mauro,Ritual,us,341570.83
65116,-,-,Zand,dk,341325.00
65114,Tyler,-,hiimtylerh,ca,341250.00
65115,Stephan,-,Suezhoo,be,341250.00
77295,Lucas,Schinke,soulz1,br,340440.98
33782,Caio,da Silva,caiotg1,br,340338.55
40251,Fabian,Hällsten​,Fabian,se,340115.99
110409,Jonathan,Marquez,Jonbeast,us,340000.00
56887,Sebastian,Job,Sebastian Job,gb,339454.92
9511,Mason,Venne,mason,us,339235.49
91128,Daniel,Henrique vaz,Mafioso,br,339173.13
11897,David,Caero,Dog,us,339090.89
69535,Kento,Suzuki,SaRa,jp,338440.79
5035,Philip,Aistrup Larsen,aizy,dk,337991.67
76789,Ahmad,Abdullah,Ahmad,sa,337858.06
51250,Derek,Ruffin,iDom,us,337762.37
1008,Yoon Yeol,Lee,NaDa,kr,337401.66
105770,Rachata,Saethian,GetHigh,th,337149.84
29787,Brian,Eason,bloodyface,us,336578.00
80705,Nathan,Amundson,Reet,us,336480.78
1853,Peter,Peng,Doublelift,us,336475.81
3959,Tizian,Feldbusch,tiziaN,de,336389.74
65789,Danila,Dontsov,Dan,ru,335465.32
103229,Yuchao,Zhou,Frozen,cn,335423.13
60416,Zhubiao,Long,ZuiChu,cn,335372.09
81613,Jack,Benton,ApparentlyJack,gb,335292.82
56419,Tshaka,Taylor,Arsenal,us,335254.62
73839,Daying,Wei,xxxLu,cn,335194.39
2614,Per Anders,Olsson-Lille,Pajkatt,se,334875.27
37635,Jae Hee,Hong,Gesture,kr,334811.33
69522,Zhiqi,Shu,General,cn,334699.91
29096,Weixiang,Lin,Lwx,cn,334653.16
1494,Mikhail,Stolyarov,Dosia,ru,334535.70
101113,Feng,Zhou,YiQu,cn,334431.35
76030,Pedro,Ribeiro,sparkingg,br,334427.50
68106,Robert,Kyser,comm,us,334157.99
119982,Wenqiang,Wang,Bell,cn,333949.50
97606,Xiaoming,Chi,Ming,cn,333220.11
1025,Dong Nyoung,Lee,Leenock,kr,333082.56
62619,Andrea,Mengucci,Andrea Mengucci,it,332300.00
32565,Gilbert,Rojo,Xplosive,ph,332275.00
49923,Thomas,Mulligan,72hrs,us,332233.33
5499,Miikka,Kemppi,suNny,fi,331580.05
55138,Thomas,Hörak,Tschiiinken,at,331376.94
89913,Rongxin,Yang,XiaoA,cn,331301.61
55839,Morten,Mehmert,Morten,de,331050.00
48306,Brent,Mullany,Poonage,us,330927.25
89291,Haitao,Xiao,Lon9z,cn,330494.02
33555,Frederik,Gyldstrand,acoR,dk,330441.37
101845,Mark,Zakhary,Mark11,au,330391.17
89290,Yang,Liu,OnlyS,cn,330084.71
104303,Youci,Huang,Dd,cn,329996.78
4469,Beom Hyeon,Kang,GorillA,kr,329758.45
48307,Kurtis,Bond,Purdy,us,329700.29
41031,Corbin,Lee,C0M,us,329613.34
82102,Jimi,Salo,Jimpphat,fi,329232.74
90431,Jeong Wan,Ham,SOMEONE,kr,329031.10
17434,Vinicius,Figueiredo,VINI,br,328757.81
4029,Pittner,Armand,bOne7,ro,328744.99
65746,William,Paquin-Brien,Fatch,ca,328495.00
52467,Blaž,Lešnik,K1nzell,si,328247.53
103233,Chenyi,Yao,闪电,cn,327830.08
95114,Xuezhuang,Su,SuNan,cn,327805.55
52105,Evan,Moore,SuperEvan,us,327197.06
68302,Noah,Rey,Noahreyli,ch,327070.24
21418,Yiran,Xu,Six,cn,326950.96
55994,Vinny,Gilgan,Vinny1x,us,326913.80
11479,Rosario,Villardi,JeffHindla,us,326614.31
17158,Adam,Garcia,Assault,us,325927.76
49029,Sanjar,Kuliev,SANJI,uz,325242.42
7789,Oscar,Cañellas Colocho,mixwell,es,325177.35
3513,Seung Bin,Gu,imp,kr,325082.77
32240,Kyle,Storer,torment,us,325021.97
3259,Airat,Gaziev,Silent,ru,324990.29
95104,Yachao,Zhang,pickfeet,cn,324705.39
9955,Andrew,Woodward,Andinster,us,324506.65
107458,Zihao,Gao,A Hao,cn,324405.00
65157,Yangwei,Yan,wei,cn,324276.51
95105,Yunhui,Feng,Beautiful,cn,323998.39
